poll_id,pollster,state,methodology,start_date,end_date,sample_size,party,answer,pct
273,Pew Research,Missouri,Telephone,2024-09-24,2024-10-01,611,DEM,Trump,49.025634988211095
274,Gallup,Illinois,Online Panel,2024-05-05,2024-05-18,1268,REP,Trump,45.93139641452581
275,YouGov,California,Telephone,2024-09-11,2024-09-21,637,REP,Trump,55.88747107423842
276,YouGov,Tennessee,Online Panel,2024-04-17,2024-05-01,1221,DEM,Trump,51.75614441279322
277,Gallup,Alaska,Online Panel,2024-02-01,2024-02-08,692,DEM,Trump,58.995734015479684
278,YouGov,Indiana,Online Panel,2024-02-01,2024-02-08,738,REP,Trump,52.283331393264234
279,Pew Research,Pennsylvania,Telephone,2024-08-13,2024-08-27,1317,DEM,Trump,53.221544339321554
280,Gallup,Virginia,Online Panel,2024-03-29,2024-04-04,769,DEM,Trump,58.30190874636173
281,Pew Research,California,Mixed Mode,2024-09-19,2024-09-22,960,DEM,Trump,40.350404870696366
282,YouGov,California,Telephone,2024-02-25,2024-03-04,1402,IND,Trump,56.39344978146255
283,Pew Research,Louisiana,Telephone,2024-04-03,2024-04-15,751,DEM,Trump,55.566350128501654
284,YouGov,Massachusetts,Telephone,2024-05-31,2024-06-14,1319,IND,Trump,54.1069461312145
285,Pew Research,New Hampshire,Mixed Mode,2024-01-30,2024-02-12,1175,REP,Trump,55.855475859716535
286,Pew Research,Michigan,Telephone,2024-06-17,2024-06-22,1037,DEM,Trump,41.69850829523057
287,Gallup,Wisconsin,Online Panel,2024-09-17,2024-09-20,875,DEM,Trump,58.410183349624276
288,Pew Research,California,Mixed Mode,2024-09-01,2024-09-14,1061,DEM,Trump,43.38904121890664
289,Ipsos,Maryland,Mixed Mode,2024-08-30,2024-09-11,1035,DEM,Trump,48.08989751152694
290,YouGov,Vermont,Telephone,2024-08-04,2024-08-05,960,REP,Trump,41.77898992784321
291,Gallup,Colorado,Mixed Mode,2024-01-12,2024-01-21,1462,REP,Trump,40.05274954717606
292,Pew Research,New Mexico,Online Panel,2024-01-05,2024-01-19,531,REP,Trump,52.354036844335496
293,Gallup,Louisiana,Online Panel,2024-06-16,2024-06-29,1269,DEM,Trump,54.45030040573329
294,Pew Research,Idaho,Mixed Mode,2024-07-03,2024-07-05,728,DEM,Trump,46.91435161512345
295,YouGov,Vermont,Telephone,2024-01-27,2024-02-03,1047,REP,Trump,51.76291537005454
296,Ipsos,West Virginia,Telephone,2024-06-26,2024-07-03,1191,DEM,Trump,54.34485242702067
297,Gallup,Georgia,Telephone,2024-06-04,2024-06-09,889,DEM,Trump,43.65608975291252
298,Gallup,Connecticut,Telephone,2024-02-01,2024-02-14,602,REP,Trump,52.745698131620884
299,Ipsos,Michigan,Telephone,2024-04-08,2024-04-20,1432,REP,Trump,47.96461364720017
300,Ipsos,Colorado,Online Panel,2024-02-11,2024-02-20,946,REP,Trump,46.33950597140938
301,YouGov,South Carolina,Online Panel,2024-03-23,2024-03-29,637,IND,Trump,59.17744401842356
302,Pew Research,Iowa,Online Panel,2024-05-16,2024-05-18,577,IND,Trump,56.37421132531017
303,YouGov,Wisconsin,Mixed Mode,2024-07-24,2024-08-03,767,DEM,Trump,51.52945383451879
304,Pew Research,Kentucky,Telephone,2024-04-07,2024-04-21,1108,IND,Trump,54.88683364354074
305,Ipsos,North Carolina,Online Panel,2024-08-02,2024-08-13,575,DEM,Trump,54.05658841133118
306,Ipsos,Oregon,Online Panel,2024-08-22,2024-09-02,679,DEM,Trump,41.4449736662209
307,Pew Research,Maryland,Mixed Mode,2024-08-27,2024-09-09,910,DEM,Trump,54.30403957609087
308,Pew Research,Nebraska,Telephone,2024-08-24,2024-09-03,1038,DEM,Trump,58.368125199340284
309,Ipsos,Maryland,Telephone,2024-07-31,2024-08-07,823,REP,Trump,42.3534132912755
310,Ipsos,Georgia,Telephone,2024-09-22,2024-10-04,1137,REP,Trump,41.77242339588702
311,Pew Research,Arizona,Online Panel,2024-02-21,2024-02-23,1162,DEM,Trump,43.330388590693474
312,Pew Research,Oregon,Mixed Mode,2024-10-13,2024-10-22,1187,REP,Trump,54.18824221473187
313,Ipsos,Connecticut,Mixed Mode,2024-08-16,2024-08-29,1059,DEM,Trump,46.92816587164998
314,Ipsos,Ohio,Online Panel,2024-06-07,2024-06-17,1499,REP,Trump,51.383402766659856
315,YouGov,Vermont,Online Panel,2024-02-21,2024-02-28,607,IND,Trump,56.09447462949902
316,YouGov,Ohio,Mixed Mode,2024-08-04,2024-08-12,1380,IND,Trump,59.39954022411257
317,YouGov,Maine,Telephone,2024-04-28,2024-05-06,607,DEM,Trump,57.74738048668951
318,YouGov,New Hampshire,Online Panel,2024-06-03,2024-06-10,1395,DEM,Trump,41.58908554818481
319,YouGov,Texas,Online Panel,2024-08-12,2024-08-13,1190,REP,Trump,54.01892785448581
320,Ipsos,Pennsylvania,Mixed Mode,2024-04-19,2024-04-22,600,REP,Trump,43.30169305205345
321,Pew Research,New Jersey,Telephone,2024-06-23,2024-06-29,1415,REP,Trump,56.286358372308314
322,Gallup,California,Mixed Mode,2024-04-13,2024-04-22,612,DEM,Trump,46.18592365179211
323,Pew Research,Oklahoma,Mixed Mode,2024-08-16,2024-08-20,1005,REP,Trump,41.3509256253019
324,Ipsos,New Hampshire,Telephone,2024-02-14,2024-02-19,1472,DEM,Trump,41.355174430646
325,Gallup,New Mexico,Telephone,2024-01-14,2024-01-27,1379,REP,Trump,59.621528019197285
326,Ipsos,Oregon,Online Panel,2024-01-14,2024-01-19,1019,DEM,Trump,46.79427122697234
327,Ipsos,Pennsylvania,Online Panel,2024-01-18,2024-01-28,1066,REP,Trump,58.87201626319438
328,Gallup,Pennsylvania,Online Panel,2024-02-18,2024-02-20,1028,DEM,Trump,59.88418296445161
329,Gallup,Florida,Online Panel,2024-06-05,2024-06-16,1195,DEM,Trump,50.91648977249861
330,Gallup,Washington,Telephone,2024-08-02,2024-08-11,917,DEM,Trump,47.3278502933681
331,Ipsos,Nebraska,Telephone,2024-05-30,2024-06-07,543,REP,Trump,59.736337517388165
332,Gallup,Idaho,Telephone,2024-08-16,2024-08-20,832,REP,Trump,49.77841057814658
333,Gallup,Oklahoma,Mixed Mode,2024-05-29,2024-06-03,1135,REP,Trump,43.90367896296084
334,Ipsos,Florida,Telephone,2024-01-29,2024-02-03,796,DEM,Trump,53.16377635579556
335,Pew Research,Indiana,Telephone,2024-03-19,2024-03-26,1130,REP,Trump,40.53262509871274
336,Pew Research,Rhode Island,Telephone,2024-02-10,2024-02-19,1438,REP,Trump,54.709001909941435
337,Pew Research,Nevada,Telephone,2024-09-07,2024-09-12,620,REP,Trump,40.444099572487175
338,YouGov,Florida,Online Panel,2024-05-28,2024-06-08,996,IND,Trump,50.648873574100435
339,YouGov,Tennessee,Telephone,2024-01-08,2024-01-13,631,DEM,Trump,46.45862378180027
340,Pew Research,Nebraska,Telephone,2024-04-23,2024-05-05,1017,IND,Trump,46.25382360070944
341,Ipsos,Massachusetts,Online Panel,2024-07-24,2024-08-06,1041,REP,Trump,41.479366454295814
342,Gallup,Missouri,Telephone,2024-08-03,2024-08-11,1084,IND,Trump,46.16589456796646
343,Pew Research,Connecticut,Online Panel,2024-01-25,2024-02-05,1309,DEM,Trump,49.744270369410515
344,Pew Research,Maine,Mixed Mode,2024-08-25,2024-08-30,939,DEM,Trump,42.464579907245934
345,Ipsos,Nebraska,Online Panel,2024-08-28,2024-09-04,610,REP,Trump,44.03313744813204
346,Ipsos,Missouri,Mixed Mode,2024-09-18,2024-09-19,731,IND,Trump,54.424361302517354
347,YouGov,New Jersey,Mixed Mode,2024-01-06,2024-01-20,1164,DEM,Trump,52.10260293446481
348,Gallup,Utah,Online Panel,2024-09-16,2024-09-26,793,REP,Trump,42.890373044647276
349,YouGov,Arkansas,Online Panel,2024-02-01,2024-02-12,1334,REP,Trump,51.78280330263078
350,Pew Research,Connecticut,Telephone,2024-06-27,2024-07-08,799,REP,Trump,57.266879728995264
351,YouGov,New Jersey,Online Panel,2024-01-04,2024-01-11,896,IND,Trump,46.96276803035289
352,Ipsos,Ohio,Mixed Mode,2024-01-10,2024-01-21,1312,REP,Trump,45.63228043727577
353,YouGov,Wyoming,Mixed Mode,2024-05-15,2024-05-22,803,DEM,Trump,53.08583915233612
354,Ipsos,Delaware,Mixed Mode,2024-07-30,2024-08-06,1492,IND,Trump,52.39989383611828
355,Gallup,West Virginia,Online Panel,2024-01-07,2024-01-14,970,REP,Trump,46.05684192851186
356,YouGov,Ohio,Mixed Mode,2024-04-02,2024-04-03,551,DEM,Trump,44.3784854747355
357,Gallup,Oregon,Mixed Mode,2024-08-13,2024-08-23,1190,DEM,Trump,42.968447022140026
358,Pew Research,Oregon,Online Panel,2024-07-23,2024-07-25,1490,DEM,Trump,46.84047422837466
359,Gallup,Washington,Mixed Mode,2024-02-26,2024-03-05,1209,DEM,Trump,56.726676588878036
360,Ipsos,Arkansas,Online Panel,2024-04-05,2024-04-17,786,IND,Trump,49.373724330216646
361,Gallup,Mississippi,Telephone,2024-01-02,2024-01-08,1016,IND,Trump,42.08872332703322
362,Gallup,Oklahoma,Online Panel,2024-04-14,2024-04-19,914,DEM,Trump,47.994102919474244
363,Gallup,California,Mixed Mode,2024-04-19,2024-04-27,577,REP,Trump,52.582279606722295
364,Ipsos,Missouri,Online Panel,2024-08-20,2024-09-03,715,DEM,Trump,41.52957689482719
365,Ipsos,California,Mixed Mode,2024-07-18,2024-07-22,1312,REP,Trump,44.762529442086816
366,Pew Research,New Hampshire,Online Panel,2024-08-09,2024-08-10,659,DEM,Trump,51.68997543398291
367,Pew Research,Illinois,Mixed Mode,2024-07-29,2024-07-30,786,DEM,Trump,48.1193534610793
368,Ipsos,Alaska,Online Panel,2024-04-21,2024-05-01,1493,REP,Trump,49.12672237493098
369,Pew Research,Arkansas,Mixed Mode,2024-07-06,2024-07-20,745,DEM,Trump,40.01532143447548
370,YouGov,Louisiana,Online Panel,2024-09-03,2024-09-14,628,REP,Trump,46.293215532787144
371,YouGov,Ohio,Telephone,2024-07-28,2024-08-06,1010,IND,Trump,52.13985442649573
372,Pew Research,Nevada,Mixed Mode,2024-04-29,2024-05-08,1027,DEM,Trump,53.519318155013025
373,Ipsos,Maryland,Online Panel,2024-10-24,2024-11-05,797,IND,Trump,43.076978684403
374,Pew Research,Hawaii,Telephone,2024-08-07,2024-08-08,1481,DEM,Trump,53.14259139355272
375,Gallup,Louisiana,Telephone,2024-08-11,2024-08-13,1284,DEM,Trump,40.10973786469549
376,YouGov,Mississippi,Mixed Mode,2024-02-09,2024-02-10,1334,REP,Trump,52.32769126538187
377,Gallup,Maine,Online Panel,2024-10-27,2024-11-08,785,REP,Trump,57.01368489302695
378,Pew Research,Minnesota,Mixed Mode,2024-01-19,2024-01-30,1100,DEM,Trump,46.49301952216774
379,Gallup,West Virginia,Mixed Mode,2024-07-23,2024-07-31,828,REP,Trump,52.07290253601968
380,YouGov,Indiana,Online Panel,2024-09-08,2024-09-16,666,DEM,Trump,47.05589296296239
381,Pew Research,Nebraska,Online Panel,2024-03-25,2024-04-05,791,IND,Trump,49.71906543709338
382,Pew Research,Florida,Telephone,2024-04-04,2024-04-13,941,REP,Trump,53.08011744171381
383,Ipsos,Maine,Mixed Mode,2024-06-26,2024-07-07,926,REP,Trump,44.32613399345428
384,Ipsos,Indiana,Online Panel,2024-01-30,2024-02-06,843,DEM,Trump,59.26061633974314
385,YouGov,Illinois,Telephone,2024-03-13,2024-03-17,1110,REP,Trump,42.681054756976664
386,Pew Research,West Virginia,Telephone,2024-09-26,2024-09-30,1270,REP,Trump,40.64138532150537
387,Ipsos,Delaware,Online Panel,2024-06-30,2024-07-11,1448,REP,Trump,52.70566824357957
388,Pew Research,New Jersey,Telephone,2024-04-04,2024-04-14,867,DEM,Trump,47.93699557892978
389,Gallup,Texas,Telephone,2024-02-02,2024-02-13,1410,DEM,Trump,58.89427939429879
390,Pew Research,Wyoming,Telephone,2024-05-10,2024-05-16,1018,REP,Trump,59.83079503290355
391,YouGov,Kansas,Telephone,2024-07-21,2024-07-24,619,DEM,Trump,42.11735187564045
392,Ipsos,Michigan,Mixed Mode,2024-10-26,2024-11-03,909,REP,Trump,59.013926652260125
393,Gallup,Massachusetts,Online Panel,2024-07-02,2024-07-13,1237,REP,Trump,40.98025911021978
394,Pew Research,Georgia,Mixed Mode,2024-09-10,2024-09-22,1135,REP,Trump,52.381673818454146
395,Ipsos,Oregon,Online Panel,2024-03-07,2024-03-10,722,REP,Trump,54.00549185927957
396,Ipsos,Mississippi,Online Panel,2024-09-30,2024-10-07,641,REP,Trump,57.50923408661038
397,Gallup,New York,Mixed Mode,2024-02-29,2024-03-11,1112,IND,Trump,57.270793807692826
398,Ipsos,Minnesota,Online Panel,2024-08-06,2024-08-16,978,DEM,Trump,40.240286313928664
399,Gallup,Arizona,Mixed Mode,2024-03-02,2024-03-09,1130,DEM,Trump,48.4327537426725
400,YouGov,South Carolina,Online Panel,2024-03-25,2024-03-28,1257,IND,Trump,59.51136818155646
401,Gallup,Alabama,Online Panel,2024-07-19,2024-07-28,1225,DEM,Trump,40.78687927685678
402,Gallup,Mississippi,Mixed Mode,2024-06-13,2024-06-19,907,DEM,Trump,56.1877372674644
403,Ipsos,West Virginia,Mixed Mode,2024-10-05,2024-10-16,958,DEM,Trump,44.124258919619024
404,Gallup,Nevada,Mixed Mode,2024-03-05,2024-03-13,783,IND,Trump,51.038645203225315
405,Ipsos,Maine,Telephone,2024-02-19,2024-02-21,652,DEM,Trump,58.97751975338906
406,Ipsos,Tennessee,Mixed Mode,2024-06-11,2024-06-16,1010,DEM,Trump,41.565128224901855
407,Pew Research,Wisconsin,Telephone,2024-03-02,2024-03-08,835,IND,Trump,51.33396051824093
408,Pew Research,Alabama,Online Panel,2024-03-31,2024-04-12,817,IND,Trump,43.830148465931416
409,Gallup,Indiana,Telephone,2024-05-04,2024-05-18,926,REP,Trump,45.74557182844728
410,Pew Research,Arkansas,Online Panel,2024-04-27,2024-05-02,947,DEM,Trump,49.346628463827074
411,Pew Research,Arkansas,Telephone,2024-04-19,2024-04-30,733,IND,Trump,50.829492937773466
412,Gallup,Nevada,Telephone,2024-10-22,2024-11-01,706,IND,Trump,57.01929215807468
413,Ipsos,New Jersey,Mixed Mode,2024-09-25,2024-10-01,766,REP,Trump,51.76061112433672
414,YouGov,Maryland,Telephone,2024-08-27,2024-09-08,759,REP,Trump,59.11558674648404
415,Gallup,Virginia,Mixed Mode,2024-05-29,2024-06-06,932,DEM,Trump,59.492075932212174
416,Pew Research,Hawaii,Mixed Mode,2024-01-22,2024-01-30,646,DEM,Trump,47.1054712543264
417,Pew Research,Connecticut,Mixed Mode,2024-07-02,2024-07-09,872,IND,Trump,48.76911407336593
418,YouGov,Maryland,Mixed Mode,2024-08-22,2024-08-30,680,IND,Trump,42.4247182905674
419,YouGov,Oregon,Telephone,2024-06-10,2024-06-15,699,DEM,Trump,44.555183202028275
420,Pew Research,New Jersey,Online Panel,2024-10-13,2024-10-25,642,IND,Trump,53.5799005581066
421,Pew Research,Nevada,Telephone,2024-04-12,2024-04-15,559,DEM,Trump,41.96848578285426
422,Gallup,South Dakota,Telephone,2024-04-20,2024-04-22,1063,DEM,Trump,47.6008493360132
423,Ipsos,Rhode Island,Online Panel,2024-04-27,2024-04-30,1040,REP,Trump,51.25203258357942
424,YouGov,South Dakota,Mixed Mode,2024-08-09,2024-08-17,602,DEM,Trump,57.5038849003613
425,Gallup,Kentucky,Online Panel,2024-03-14,2024-03-15,1194,REP,Trump,53.53706081863493
426,Gallup,Pennsylvania,Telephone,2024-05-24,2024-06-04,891,REP,Trump,46.798131498508155
427,Ipsos,Hawaii,Mixed Mode,2024-06-25,2024-07-03,721,IND,Trump,44.91150476504117
428,YouGov,Wyoming,Online Panel,2024-05-07,2024-05-11,665,DEM,Trump,48.17246495280415
429,Gallup,Alaska,Mixed Mode,2024-06-10,2024-06-12,786,REP,Trump,46.175081939436495
430,Ipsos,Massachusetts,Mixed Mode,2024-08-12,2024-08-22,603,IND,Trump,50.98059040494263
431,Pew Research,Alabama,Mixed Mode,2024-03-07,2024-03-10,640,REP,Trump,47.56028548814356
432,Ipsos,Nevada,Online Panel,2024-03-20,2024-03-22,516,REP,Trump,54.77397894021124
433,Gallup,Georgia,Telephone,2024-01-04,2024-01-10,666,REP,Trump,45.333529599010944
434,Gallup,Massachusetts,Mixed Mode,2024-08-28,2024-08-31,774,DEM,Trump,56.949023180641234
435,YouGov,North Dakota,Online Panel,2024-09-01,2024-09-09,1390,IND,Trump,57.99159302841872
436,Gallup,New York,Mixed Mode,2024-03-13,2024-03-27,592,DEM,Trump,43.76448298804462
437,Gallup,Illinois,Online Panel,2024-07-16,2024-07-26,1422,IND,Trump,42.09218331146985
438,YouGov,Wyoming,Telephone,2024-05-05,2024-05-09,1157,DEM,Trump,50.031911581754684
439,Gallup,Oklahoma,Mixed Mode,2024-05-06,2024-05-17,1024,REP,Trump,48.178686536848545
440,YouGov,Oklahoma,Online Panel,2024-05-11,2024-05-14,1177,REP,Trump,58.4337701369077
441,Ipsos,Alabama,Online Panel,2024-08-20,2024-08-29,858,DEM,Trump,46.376363495364785
442,Gallup,Rhode Island,Mixed Mode,2024-10-19,2024-10-30,1336,REP,Trump,43.78650969825685
443,Ipsos,Massachusetts,Online Panel,2024-02-03,2024-02-11,556,DEM,Trump,45.77386383898556
444,YouGov,New Jersey,Telephone,2024-03-20,2024-04-03,563,IND,Trump,47.5421900767833
445,YouGov,Maine,Mixed Mode,2024-08-28,2024-09-04,1447,REP,Trump,53.54611001908779
446,Ipsos,Massachusetts,Online Panel,2024-03-06,2024-03-11,868,IND,Trump,40.348915974609554
447,Pew Research,North Dakota,Telephone,2024-06-08,2024-06-15,1350,DEM,Trump,49.98413956258446
448,Gallup,Oregon,Telephone,2024-07-23,2024-08-03,1384,REP,Trump,44.9456811696291
449,Pew Research,New Jersey,Online Panel,2024-06-12,2024-06-20,981,IND,Trump,40.97044323571026
450,Ipsos,Florida,Online Panel,2024-05-05,2024-05-08,974,DEM,Trump,44.99733031261712
451,Pew Research,Utah,Online Panel,2024-04-20,2024-04-27,1278,IND,Trump,45.90365765616298
452,YouGov,Montana,Telephone,2024-01-29,2024-02-02,1153,REP,Trump,40.17132244538516
453,Gallup,Montana,Mixed Mode,2024-04-02,2024-04-10,1432,REP,Trump,51.4839771296829
454,Pew Research,Colorado,Telephone,2024-10-02,2024-10-14,1478,DEM,Trump,56.065507316961884
455,Pew Research,Mississippi,Telephone,2024-02-28,2024-03-03,636,DEM,Trump,57.216183436103165
456,Pew Research,Kansas,Telephone,2024-04-15,2024-04-16,613,REP,Trump,55.910614780150354
457,Gallup,Kansas,Online Panel,2024-03-06,2024-03-07,844,REP,Trump,54.09254654310644
458,Ipsos,Pennsylvania,Online Panel,2024-06-04,2024-06-08,1120,IND,Trump,49.21530428342521
459,Pew Research,Mississippi,Online Panel,2024-01-08,2024-01-15,988,DEM,Trump,45.752651705406606
460,Ipsos,Idaho,Telephone,2024-08-07,2024-08-13,989,DEM,Trump,47.00269962195307
461,Ipsos,Massachusetts,Online Panel,2024-02-16,2024-02-18,517,REP,Trump,58.71446552686393
462,YouGov,Colorado,Telephone,2024-01-19,2024-01-31,764,IND,Trump,53.83451310452074
463,Ipsos,Wyoming,Online Panel,2024-01-06,2024-01-08,805,REP,Trump,48.336029993370175
464,Gallup,Connecticut,Mixed Mode,2024-02-08,2024-02-15,522,IND,Trump,46.91843363922089
465,Ipsos,Michigan,Online Panel,2024-06-20,2024-06-24,1261,IND,Trump,59.51738313306123
466,Gallup,Oregon,Mixed Mode,2024-04-23,2024-05-07,1097,DEM,Trump,43.655782234854996
467,Ipsos,Connecticut,Mixed Mode,2024-07-17,2024-07-31,906,REP,Trump,59.664647593162954
468,YouGov,Oregon,Mixed Mode,2024-01-30,2024-02-12,1358,REP,Trump,58.73007582034916
469,Pew Research,Mississippi,Mixed Mode,2024-08-19,2024-09-02,995,IND,Trump,49.929076889529824
470,Gallup,Illinois,Mixed Mode,2024-09-07,2024-09-10,1196,REP,Trump,57.28771054651588
471,Ipsos,Massachusetts,Mixed Mode,2024-06-30,2024-07-10,735,DEM,Trump,57.34360286500305
472,Pew Research,Illinois,Telephone,2024-07-27,2024-07-30,815,REP,Trump,46.961637921631336
473,Pew Research,Wyoming,Telephone,2024-05-07,2024-05-20,976,REP,Trump,44.978683311492205
474,Ipsos,Utah,Telephone,2024-06-21,2024-07-05,1050,DEM,Trump,50.94326944090426
475,Gallup,South Carolina,Telephone,2024-05-31,2024-06-13,1359,REP,Trump,53.54405414313078
476,Gallup,New Hampshire,Telephone,2024-04-20,2024-04-21,776,IND,Trump,55.20339585840702
477,Pew Research,Wyoming,Mixed Mode,2024-09-11,2024-09-18,518,IND,Trump,58.86573426891118
478,Ipsos,California,Telephone,2024-06-07,2024-06-17,661,DEM,Trump,45.83946789149195
479,Gallup,New York,Mixed Mode,2024-07-13,2024-07-16,1025,REP,Trump,47.19563668128103
480,Pew Research,Alaska,Telephone,2024-02-13,2024-02-20,979,REP,Trump,40.0483792135492
481,Ipsos,Mississippi,Online Panel,2024-09-17,2024-09-24,881,REP,Trump,42.09389340132475
482,Ipsos,New Mexico,Online Panel,2024-05-08,2024-05-17,977,IND,Trump,40.66580713260919
483,YouGov,New Mexico,Telephone,2024-07-27,2024-08-10,604,IND,Trump,47.59963293094188
484,Pew Research,Idaho,Online Panel,2024-07-25,2024-08-07,1494,REP,Trump,45.360877686180174
485,Pew Research,Idaho,Telephone,2024-08-06,2024-08-07,779,REP,Trump,48.03597710095346
486,YouGov,Georgia,Mixed Mode,2024-10-02,2024-10-06,772,REP,Trump,53.468000777065754
487,Gallup,Michigan,Mixed Mode,2024-08-09,2024-08-11,1201,DEM,Trump,50.03758388571441
488,Gallup,Kansas,Mixed Mode,2024-03-22,2024-03-25,554,DEM,Trump,42.35894153825939
489,YouGov,Oklahoma,Online Panel,2024-06-17,2024-06-22,735,REP,Trump,57.84377952571958
490,Gallup,Georgia,Telephone,2024-05-10,2024-05-20,757,IND,Trump,47.87487213499844
491,Pew Research,Pennsylvania,Telephone,2024-02-13,2024-02-24,513,DEM,Trump,46.662856098264456
492,Gallup,North Carolina,Mixed Mode,2024-05-29,2024-06-08,981,IND,Trump,53.30483670346439
493,YouGov,Washington,Telephone,2024-01-09,2024-01-12,1093,REP,Trump,40.368396579287946
494,Pew Research,Wisconsin,Mixed Mode,2024-06-14,2024-06-15,1217,IND,Trump,45.10610445868224
495,YouGov,Alaska,Telephone,2024-04-12,2024-04-25,1221,REP,Trump,56.662423852831125
496,Ipsos,North Dakota,Telephone,2024-09-18,2024-09-23,925,REP,Trump,41.03450382594019
497,Gallup,Oregon,Telephone,2024-10-06,2024-10-09,991,DEM,Trump,45.30708273407072
498,YouGov,Massachusetts,Mixed Mode,2024-05-26,2024-06-03,1317,IND,Trump,40.845922688022256
499,YouGov,Tennessee,Mixed Mode,2024-03-01,2024-03-06,1297,REP,Trump,45.675232228823006
500,Ipsos,New Mexico,Online Panel,2024-09-28,2024-10-01,1011,REP,Trump,41.97182668372989
501,YouGov,Idaho,Online Panel,2024-02-21,2024-03-01,1264,IND,Trump,47.38799759186804
502,Gallup,Rhode Island,Online Panel,2024-05-02,2024-05-11,1309,REP,Trump,50.031805569306016
503,Ipsos,Wyoming,Online Panel,2024-06-18,2024-06-30,1100,REP,Trump,56.47752183955163
504,Ipsos,Maine,Telephone,2024-07-06,2024-07-14,964,REP,Trump,47.40309314336628
505,Pew Research,Louisiana,Mixed Mode,2024-08-30,2024-09-05,1436,REP,Trump,55.06460078526288
506,Pew Research,Hawaii,Telephone,2024-04-23,2024-04-28,841,REP,Trump,52.01921196188778
507,Gallup,Alabama,Mixed Mode,2024-06-21,2024-06-27,1286,REP,Trump,56.69087868183851
508,Pew Research,Nebraska,Telephone,2024-03-15,2024-03-28,1240,IND,Trump,41.82953739538789
509,Gallup,Arizona,Online Panel,2024-10-06,2024-10-10,1092,DEM,Trump,53.19776716642082
510,Pew Research,New Mexico,Online Panel,2024-07-18,2024-07-27,825,DEM,Trump,50.37552167195827
511,Pew Research,Wyoming,Mixed Mode,2024-01-13,2024-01-15,785,IND,Trump,44.11247657611966
512,YouGov,Maryland,Mixed Mode,2024-02-21,2024-02-27,1190,IND,Trump,42.91798064019531
513,Pew Research,Illinois,Telephone,2024-04-11,2024-04-19,606,IND,Trump,41.8567384686321
514,YouGov,Florida,Online Panel,2024-03-15,2024-03-20,835,REP,Trump,41.88790624961257
515,Ipsos,Arizona,Online Panel,2024-02-24,2024-03-04,505,DEM,Trump,40.58691955637187
516,Ipsos,Kansas,Mixed Mode,2024-05-08,2024-05-17,993,REP,Trump,58.79367266315967
517,YouGov,Oregon,Mixed Mode,2024-01-30,2024-02-13,720,REP,Trump,41.12856438849121
518,YouGov,Arkansas,Telephone,2024-09-19,2024-09-26,1092,DEM,Trump,49.32059279642999
519,Pew Research,Wyoming,Mixed Mode,2024-06-12,2024-06-18,931,DEM,Trump,57.956627225503325
520,Gallup,Wyoming,Telephone,2024-01-19,2024-01-26,767,REP,Trump,45.77396859880537
521,Pew Research,Kentucky,Online Panel,2024-01-10,2024-01-17,683,DEM,Trump,44.76491698529571
522,Pew Research,Arizona,Mixed Mode,2024-01-06,2024-01-18,611,IND,Trump,49.66339058242738
523,Gallup,Missouri,Online Panel,2024-02-20,2024-02-27,1061,DEM,Trump,53.72658126987517
524,Gallup,Ohio,Online Panel,2024-03-05,2024-03-17,1322,REP,Trump,48.71553216595203
525,Ipsos,Montana,Mixed Mode,2024-01-27,2024-02-08,581,DEM,Trump,40.615660599432886
526,YouGov,Montana,Telephone,2024-01-14,2024-01-19,957,DEM,Trump,53.67365729063749
527,Pew Research,Minnesota,Telephone,2024-09-01,2024-09-13,1044,DEM,Trump,52.034016167744994
528,Pew Research,Delaware,Mixed Mode,2024-08-10,2024-08-24,1321,REP,Trump,43.670794144272804
529,Pew Research,Michigan,Online Panel,2024-04-09,2024-04-11,722,DEM,Trump,49.86830818466842
530,Gallup,Delaware,Mixed Mode,2024-05-01,2024-05-14,1090,DEM,Trump,50.136701385490596
531,Pew Research,Illinois,Online Panel,2024-06-04,2024-06-05,1352,IND,Trump,50.665423795580864
532,Ipsos,Maryland,Online Panel,2024-01-28,2024-02-08,567,IND,Trump,52.23624355625361
533,Ipsos,Delaware,Online Panel,2024-10-22,2024-10-28,1023,REP,Trump,58.20137836039066
534,Ipsos,North Dakota,Online Panel,2024-09-23,2024-09-26,1016,REP,Trump,53.14687187317759
535,Gallup,South Carolina,Mixed Mode,2024-01-26,2024-02-06,1359,REP,Trump,53.65813205949962
536,Pew Research,Michigan,Mixed Mode,2024-08-02,2024-08-11,742,DEM,Trump,47.807488343678415
537,YouGov,Nevada,Mixed Mode,2024-04-14,2024-04-20,664,REP,Trump,54.56443679984659
538,Pew Research,Rhode Island,Mixed Mode,2024-01-18,2024-01-21,1295,REP,Trump,56.33938290178776
539,Gallup,Indiana,Mixed Mode,2024-09-28,2024-10-02,1497,DEM,Trump,57.972266525030136
540,Gallup,Vermont,Mixed Mode,2024-07-15,2024-07-17,676,DEM,Trump,47.01202303171158
541,YouGov,Alabama,Telephone,2024-07-26,2024-07-29,1030,DEM,Trump,42.90971255861223
542,Ipsos,Maryland,Mixed Mode,2024-08-16,2024-08-29,559,IND,Trump,52.67127221915871
543,Gallup,Hawaii,Mixed Mode,2024-02-17,2024-02-23,1171,DEM,Trump,53.67711300496012
544,Gallup,Louisiana,Telephone,2024-01-29,2024-02-10,957,REP,Trump,58.00279021728784
545,Pew Research,Nebraska,Mixed Mode,2024-01-19,2024-01-22,685,REP,Trump,46.35266129858792
